name,terminology,code,term,code_type,RecordDate
Corticosteroid,SNOMED,12551511000001108,Hydrocortisone 3.75mg/5ml oral suspension 1 ml (product),1,20210708
Corticosteroid,SNOMED,8533311000001105,Hydrocortisone 12.5mg/5ml oral suspension 1 ml (product),1,20210708
Corticosteroid,SNOMED,12552411000001104,Hydrocortisone 4.25mg/5ml oral suspension 1 ml (product),1,20210708
Corticosteroid,SNOMED,12563911000001109,Hydrocortisone 85micrograms/5ml oral suspension (product),1,20210708
Corticosteroid,SNOMED,12555311000001100,Hydrocortisone 50micrograms/5ml oral suspension (product),1,20210708
Corticosteroid,SNOMED,12529211000001107,Hydrocortisone 13.95mg/5ml oral suspension 1 ml (product),1,20210708
Corticosteroid,SNOMED,12540911000001106,Hydrocortisone 250micrograms/5ml oral suspension (product),1,20210708
Corticosteroid,SNOMED,20093511000001108,Hydrocortisone 5mg/5ml oral suspension sugar free (product),1,20210708
Corticosteroid,SNOMED,12553011000001104,Hydrocortisone 50micrograms/5ml oral suspension 1 ml (product),1,20210708
Corticosteroid,SNOMED,12558611000001104,Hydrocortisone 85micrograms/5ml oral suspension 1 ml (product),1,20210708
Corticosteroid,SNOMED,12530411000001104,Hydrocortisone 250micrograms/5ml oral suspension 1 ml (product),1,20210708
Corticosteroid,SNOMED,20092111000001105,Hydrocortisone 5mg/5ml oral suspension sugar free 1 ml (product),1,20210708
Corticosteroid,SNOMED,20092211000001104,Hydrocortisone 5mg/5ml oral suspension sugar free 100 ml (product),1,20210708
Corticosteroid,SNOMED,20428711000001106,Hydrocortisone 1mg capsules (Special Order) (product),1,20210708
Corticosteroid,SNOMED,15427611000001107,Hydrocortisone 2mg capsules (Special Order) (product),1,20210708
Corticosteroid,SNOMED,28044511000001102,Hydrocortisone 4mg pastilles (Special Order) (product),1,20210708
Corticosteroid,SNOMED,15524111000001100,Hydrocortisone 2.5mg capsules (Special Order) (product),1,20210708
Corticosteroid,SNOMED,28418711000001102,Hydrocortisone 5mg/5ml oral solution (Special Order) (product),1,20210708
Corticosteroid,SNOMED,15427811000001106,Hydrocortisone 2mg capsules (Special Order) 1 capsule (product),1,20210708
Corticosteroid,SNOMED,20428711000001106,Hydrocortisone 1mg capsules (Special Order) (product),1,20210708
Corticosteroid,SNOMED,20428911000001108,Hydrocortisone 1mg capsules (Special Order) 1 capsule (product),1,20210708
Corticosteroid,SNOMED,15427611000001107,Hydrocortisone 2mg capsules (Special Order) (product),1,20210708
Corticosteroid,SNOMED,12552211000001103,Hydrocortisone 3mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,12529911000001103,Hydrocortisone 1mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,12531011000001104,Hydrocortisone 2mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,12552811000001102,Hydrocortisone 4mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,28044511000001102,Hydrocortisone 4mg pastilles (Special Order) (product),1,20210708
Corticosteroid,SNOMED,12558411000001102,Hydrocortisone 7mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,12554011000001102,Hydrocortisone 6mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,28044611000001103,Hydrocortisone 4mg pastilles (Special Order) 1 pastille (product),1,20210708
Corticosteroid,SNOMED,15524211000001106,Hydrocortisone 2.5mg capsules (Special Order) 1 capsule (product),1,20210708
Corticosteroid,SNOMED,8531111000001107,Hydrocortisone 25mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,15524111000001100,Hydrocortisone 2.5mg capsules (Special Order) (product),1,20210708
Corticosteroid,SNOMED,8533211000001102,Hydrocortisone 20mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,12551911000001101,Hydrocortisone 30mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,12556011000001107,Hydrocortisone 75mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,12529611000001109,Hydrocortisone 18mg/5ml oral suspension (Special Order),1,20210708
Corticosteroid,SNOMED,12553411000001108,Hydrocortisone 50mg/5ml oral suspension (Special Order),1,20210708
Corticosteroid,SNOMED,12551311000001102,Hydrocortisone 3.6mg/5ml oral suspension (Special Order),1,20210708
Corticosteroid,SNOMED,12530211000001103,Hydrocortisone 2.6mg/5ml oral suspension (Special Order),1,20210708
Corticosteroid,SNOMED,12528511000001104,Hydrocortisone 1.5mg/5ml oral suspension (Special Order),1,20210708
Corticosteroid,SNOMED,12555711000001101,Hydrocortisone 7.5mg/5ml oral suspension (Special Order),1,20210708
Corticosteroid,SNOMED,12528911000001106,Hydrocortisone 100mg/5ml oral suspension (Special Order),1,20210708
Corticosteroid,SNOMED,8532411000001107,Hydrocortisone 2.5mg/5ml oral suspension (Special Order),1,20210708
Corticosteroid,SNOMED,12553711000001102,Hydrocortisone 6.25mg/5ml oral suspension (Special Order),1,20210708
Corticosteroid,SNOMED,12551611000001107,Hydrocortisone 3.75mg/5ml oral suspension (Special Order),1,20210708
Corticosteroid,SNOMED,8533511000001104,Hydrocortisone 12.5mg/5ml oral suspension (Special Order),1,20210708
Corticosteroid,SNOMED,28418811000001105,Hydrocortisone 5mg/5ml oral solution (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12552511000001100,Hydrocortisone 4.25mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,12529311000001104,Hydrocortisone 13.95mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,16017911000001100,Hydrocortisone 1mg suppositories (Special Order) (product),1,20210708
Corticosteroid,SNOMED,12531111000001103,Hydrocortisone 2mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12552911000001107,Hydrocortisone 4mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12558511000001103,Hydrocortisone 7mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12552311000001106,Hydrocortisone 3mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12530011000001108,Hydrocortisone 1mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12554111000001101,Hydrocortisone 6mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12552011000001108,Hydrocortisone 30mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12553511000001107,Hydrocortisone 50mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12556111000001108,Hydrocortisone 75mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12529711000001100,Hydrocortisone 18mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,8531311000001109,Hydrocortisone 25mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,8533611000001100,Hydrocortisone 20mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,8532511000001106,Hydrocortisone 2.5mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12551411000001109,Hydrocortisone 3.6mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12528611000001100,Hydrocortisone 1.5mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12529111000001101,Hydrocortisone 100mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12530311000001106,Hydrocortisone 2.6mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12555811000001109,Hydrocortisone 7.5mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,28418711000001102,Hydrocortisone 5mg/5ml oral solution (Special Order) (product),1,20210708
Corticosteroid,SNOMED,12551711000001103,Hydrocortisone 3.75mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,12553811000001105,Hydrocortisone 6.25mg/5ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,373982003,Product containing precisely hydrocortisone 5 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,785096006,Product containing precisely hydrocortisone 2 milligram/1 milliliter conventional release oral suspension (clinical drug),1,20210708
Corticosteroid,SNOMED,6215001000027100,Cortelan 25 mg tablet (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,6255001000027100,CORTISTAB tablets 25mg [WAYMADE]  (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,6245001000027100,CORTISTAB tablets 5mg [WAYMADE]  (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,6285001000027100,Cortisyl 25mg Abentis (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,9230701000001107,Calcort (product),1,20210708
Corticosteroid,SNOMED,3756411000001107,Calcort 6mg tablets (Sanofi),1,20210708
Corticosteroid,SNOMED,30020511000001109,Calcort 6mg tablets (Lexon (UK) Ltd) (product),1,20210708
Corticosteroid,SNOMED,30269811000001102,Calcort 6mg tablets (Waymade Healthcare Plc) (product),1,20210708
Corticosteroid,SNOMED,30020611000001108,Calcort 6mg tablets (Lexon (UK) Ltd) 60 tablet (product),1,20210708
Corticosteroid,SNOMED,30020511000001109,Calcort 6mg tablets (Lexon (UK) Ltd) (product),1,20210708
Corticosteroid,SNOMED,3850711000001101,Calcort 1mg tablets (Shire Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,3756611000001105,Calcort 6mg tablets (Shire Pharmaceuticals Ltd) 60 tablet 6 x 10 tablets (product),1,20210708
Corticosteroid,SNOMED,30269911000001107,Calcort 6mg tablets (Waymade Healthcare Plc) 60 tablet (product),1,20210708
Corticosteroid,SNOMED,30269811000001102,Calcort 6mg tablets (Waymade Healthcare Plc) (product),1,20210708
Corticosteroid,SNOMED,30020611000001108,Calcort 6mg tablets (Lexon (UK) Ltd) 60 tablet (product),1,20210708
Corticosteroid,SNOMED,3850711000001101,Calcort 1mg tablets (Shire Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,3756411000001107,Calcort 6mg tablets (Shire Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,3960211000001106,Calcort 30mg tablets (Shire Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,30269911000001107,Calcort 6mg tablets (Waymade Healthcare Plc) 60 tablet (product),1,20210708
Corticosteroid,SNOMED,3960411000001105,Calcort 30mg tablets (Shire Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets (product),1,20210708
Corticosteroid,SNOMED,3850911000001104,Calcort 1mg tablets (Shire Pharmaceuticals Ltd) 100 tablet 10 x 10 tablets (product),1,20210708
Corticosteroid,SNOMED,3756611000001105,Calcort 6mg tablets (Shire Pharmaceuticals Ltd) 60 tablet 6 x 10 tablets (product),1,20210708
Corticosteroid,SNOMED,3960411000001105,Calcort 30mg tablets (Shire Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets (product),1,20210708
Corticosteroid,SNOMED,3850911000001104,Calcort 1mg tablets (Shire Pharmaceuticals Ltd) 100 tablet 10 x 10 tablets (product),1,20210708
Corticosteroid,SNOMED,116578002,Product containing deflazacort (medicinal product),1,20210708
Corticosteroid,SNOMED,325476008,Product containing precisely deflazacort 1 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,325472005,Product containing precisely deflazacort 6 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,325474006,Product containing precisely deflazacort 30 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,325476008,Product containing precisely deflazacort 1 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,325472005,Product containing precisely deflazacort 6 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,325474006,Product containing precisely deflazacort 30 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,15449711000001109,Deflazacort 1mg tablets 1 tablet (product),1,20210708
Corticosteroid,SNOMED,3756211000001108,Deflazacort 6mg tablets 60 tablet (product),1,20210708
Corticosteroid,SNOMED,3960011000001101,Deflazacort 30mg tablets 30 tablet (product),1,20210708
Corticosteroid,SNOMED,3850611000001105,Deflazacort 1mg tablets 100 tablet (product),1,20210708
Corticosteroid,SNOMED,15449611000001100,Deflazacort 1mg tablets (Special Order) (product),1,20210708
Corticosteroid,SNOMED,33037911000001102,Deflazacort 22.75mg/1ml oral suspension (product),1,20210708
Corticosteroid,SNOMED,33037911000001102,Deflazacort 22.75mg/1ml oral suspension (product),1,20210708
Corticosteroid,SNOMED,15449711000001109,Deflazacort 1mg tablets 1 tablet (product),1,20210708
Corticosteroid,SNOMED,778928005,Product containing only deflazacort in oral dose form (medicinal product form),1,20210708
Corticosteroid,SNOMED,3756211000001108,Deflazacort 6mg tablets 60 tablet (product),1,20210708
Corticosteroid,SNOMED,3850611000001105,Deflazacort 1mg tablets 100 tablet (product),1,20210708
Corticosteroid,SNOMED,32989411000001106,Deflazacort 22.75mg/1ml oral suspension 1 ml (product),1,20210708
Corticosteroid,SNOMED,3960011000001101,Deflazacort 30mg tablets 30 tablet (product),1,20210708
Corticosteroid,SNOMED,15449811000001101,Deflazacort 1mg tablets (Special Order) 1 tablet (product),1,20210708
Corticosteroid,SNOMED,767955000,Product containing deflazacort in oral dose form (medicinal product form),1,20210708
Corticosteroid,SNOMED,15449611000001100,Deflazacort 1mg tablets (Special Order) (product),1,20210708
Corticosteroid,SNOMED,33037911000001102,Deflazacort 22.75mg/1ml oral suspension (product),1,20210708
Corticosteroid,SNOMED,32989411000001106,Deflazacort 22.75mg/1ml oral suspension 1 ml (product),1,20210708
Corticosteroid,SNOMED,32989611000001109,Deflazacort 22.75mg/1ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,15449811000001101,Deflazacort 1mg tablets (Special Order) 1 tablet (product),1,20210708
Corticosteroid,SNOMED,32989711000001100,Deflazacort 22.75mg/1ml oral suspension (Special Order) 1 ml,1,20210708
Corticosteroid,SNOMED,32989611000001109,Deflazacort 22.75mg/1ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,32989711000001100,Deflazacort 22.75mg/1ml oral suspension (Special Order) 1 ml (product),1,20210708
Corticosteroid,SNOMED,767955000,Product containing deflazacort in oral dose form (medicinal product form),1,20210708
Corticosteroid,SNOMED,778928005,Product containing only deflazacort in oral dose form (medicinal product form),1,20210708
Corticosteroid,SNOMED,325476008,Product containing precisely deflazacort 1 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,325472005,Product containing precisely deflazacort 6 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,325474006,Product containing precisely deflazacort 30 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,9254701000001101,Decadron (product),1,20210708
Corticosteroid,SNOMED,39013111000001100,Decadron 4mg tablets (CST Pharma Ltd) (product),1,20210708
Corticosteroid,SNOMED,39013311000001103,Decadron 500microgram tablets (CST Pharma Ltd) (product),1,20210708
Corticosteroid,SNOMED,39013211000001106,Decadron 4mg tablets (CST Pharma Ltd) 50 tablet (product),1,20210708
Corticosteroid,SNOMED,3286911000001103,Decadron 500microgram tablets (Organon Pharma (UK) Ltd) (product),1,20210708
Corticosteroid,SNOMED,39013411000001105,Decadron 500microgram tablets (CST Pharma Ltd) 30 tablet (product),1,20210708
Corticosteroid,SNOMED,3287311000001101,Decadron 500microgram tablets (Organon Pharma (UK) Ltd) 30 tablet 3 x 10 tablets (product),1,20210708
Corticosteroid,SNOMED,778957009,Product containing only dexamethasone in oral dose form (medicinal product form),1,20210708
Corticosteroid,SNOMED,766473001,Product containing precisely dexamethasone (as dexamethasone sodium phosphate) 400 microgram/1 milliliter conventional release oral solution (clinical drug),1,20210708
Corticosteroid,SNOMED,412334007,Product containing precisely dexamethasone 1.5 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,325365005,Product containing precisely dexamethasone 100 microgram/1 milliliter conventional release oral solution (clinical drug),1,20210708
Corticosteroid,SNOMED,8433011000001100,Dexamethasone 500micrograms/5ml oral solution (Special Order) (product),1,20210708
Corticosteroid,SNOMED,325356003,Product containing precisely dexamethasone 2 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,3290311000001101,Dexamethasone 2mg tablets (A A H Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,33634511000001106,Dexamethasone 2mg tablets (Accord Healthcare Ltd) (product),1,20210708
Corticosteroid,SNOMED,17967911000001107,Dexamethasone 2mg tablets (Almus Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,34045511000001104,Dexamethasone 2mg tablets (Aspire Pharma Ltd) (product),1,20210708
Corticosteroid,SNOMED,15628711000001100,Dexamethasone 2mg tablets (Auden McKenzie (Pharma Division) Ltd) (product),1,20210708
Corticosteroid,SNOMED,23968511000001105,Dexamethasone 2mg tablets (DE Pharmaceuticals) (product),1,20210708
Corticosteroid,SNOMED,32404811000001106,Dexamethasone 2mg tablets (Kent Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,37221211000001103,Dexamethasone 2mg tablets (Martindale Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,30809411000001107,Dexamethasone 2mg tablets (Mawdsley-Brooks & Company Ltd) (product),1,20210708
Corticosteroid,SNOMED,38867211000001104,Dexamethasone 2mg tablets (Medihealth (Northern) Ltd) (product),1,20210708
Corticosteroid,SNOMED,3291411000001104,Dexamethasone 2mg tablets (Organon Laboratories Ltd) (product),1,20210708
Corticosteroid,SNOMED,17890811000001109,Dexamethasone 2mg tablets (Phoenix Healthcare Distribution Ltd) (product),1,20210708
Corticosteroid,SNOMED,15104911000001100,Dexamethasone 2mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210708
Corticosteroid,SNOMED,3292011000001100,Dexamethasone 2mg tablets (Unichem Plc) (product),1,20210708
Corticosteroid,SNOMED,21925111000001105,Dexamethasone 2mg tablets (Waymade Healthcare Plc) (product),1,20210708
Corticosteroid,SNOMED,412333001,Product containing precisely dexamethasone 250 microgram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,376688006,Product containing precisely dexamethasone 4 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,33557411000001107,Dexamethasone 4mg tablets (A A H Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,37628711000001102,Dexamethasone 4mg tablets (Advanz Pharma) (product),1,20210708
Corticosteroid,SNOMED,34464111000001106,Dexamethasone 4mg tablets (Alliance Healthcare (Distribution) Ltd) (product),1,20210708
Corticosteroid,SNOMED,33497811000001107,Dexamethasone 4mg tablets (Consilient Health Ltd) (product),1,20210708
Corticosteroid,SNOMED,37743911000001104,Dexamethasone 4mg tablets (CST Pharma Ltd) (product),1,20210708
Corticosteroid,SNOMED,37236811000001109,Dexamethasone 4mg tablets (DE Pharmaceuticals) (product),1,20210708
Corticosteroid,SNOMED,38867411000001100,Dexamethasone 4mg tablets (Medihealth (Northern) Ltd) (product),1,20210708
Corticosteroid,SNOMED,35560411000001105,Dexamethasone 4mg tablets (Teva UK Ltd) (product),1,20210708
Corticosteroid,SNOMED,325355004,Product containing precisely dexamethasone 500 microgram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,3286511000001105,Dexamethasone 500microgram tablets (A A H Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,38039211000001104,Dexamethasone 500microgram tablets (Actavis UK Ltd) (product),1,20210708
Corticosteroid,SNOMED,32064711000001105,Dexamethasone 500microgram tablets (Aspire Pharma Ltd) (product),1,20210708
Corticosteroid,SNOMED,24672711000001108,Dexamethasone 500microgram tablets (Auden McKenzie (Pharma Division) Ltd) (product),1,20210708
Corticosteroid,SNOMED,35477511000001105,Dexamethasone 500microgram tablets (Consilient Health Ltd) (product),1,20210708
Corticosteroid,SNOMED,37690211000001104,Dexamethasone 500microgram tablets (CST Pharma Ltd) (product),1,20210708
Corticosteroid,SNOMED,30047811000001109,Dexamethasone 500microgram tablets (DE Pharmaceuticals) (product),1,20210708
Corticosteroid,SNOMED,15245611000001104,Dexamethasone 500microgram tablets (Essential Generics Ltd) (product),1,20210708
Corticosteroid,SNOMED,37220711000001102,Dexamethasone 500microgram tablets (Martindale Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,37393311000001107,Dexamethasone 500microgram tablets (Mawdsley-Brooks & Company Ltd) (product),1,20210708
Corticosteroid,SNOMED,39299011000001106,Dexamethasone 500microgram tablets (Medihealth (Northern) Ltd) (product),1,20210708
Corticosteroid,SNOMED,3287811000001105,Dexamethasone 500microgram tablets (Organon Laboratories Ltd) (product),1,20210708
Corticosteroid,SNOMED,29803711000001101,Dexamethasone 500microgram tablets (Sigma Pharmaceuticals Plc) (product),1,20210708
Corticosteroid,SNOMED,3288811000001109,Dexamethasone 500microgram tablets (Unichem Plc) (product),1,20210708
Corticosteroid,SNOMED,412335008,Product containing precisely dexamethasone 6 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,376667002,Product containing precisely dexamethasone 750 microgram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,350396002,"Product containing dexamethasone in oral dose form (medicinal product form),",1,20210708
Corticosteroid,SNOMED,766473001,Product containing precisely dexamethasone (as dexamethasone sodium phosphate) 400 microgram/1 milliliter conventional release oral solution (clinical drug),1,20210708
Corticosteroid,SNOMED,412334007,Product containing precisely dexamethasone 1.5 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,8433011000001100,Dexamethasone 500micrograms/5ml oral solution (Special Order) (product),1,20210708
Corticosteroid,SNOMED,412333001,Product containing precisely dexamethasone 250 microgram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,412335008,Product containing precisely dexamethasone 6 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,376667002,Product containing precisely dexamethasone 750 microgram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,41195001000027100,ORADEXON-ORGANON tablets 2mg [ORGANON] (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,3851611000001100,DEXSOL oral solution 2mg/5ml [ROSEMONT] (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,14365001000027100,HYDROCORTISTAB tablets 20mg [WAYMADE] (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,4052211000001100,Medrone 100mg (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,5051911000001100,Medrone 16 mg(from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,4051211000001100,Medrone 2 mg (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,4051611000001100,Medrone 4 mg(from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,459611000001100,DELTACORTRIL ENTERIC tablets 2.5mg [ALLIANCE] (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,331111000001100,DELTACORTRIL ENTERIC tablets 5mg [ALLIANCE] (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,47605001000027100,DELTASTAB tablets 1mg [WAYMADE] (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,47615001000027100,DELTASTAB tablets 5mg [WAYMADE] (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,79935001000027100,PRECORTISYL FORTE tablets 25mg [AVENTIS] (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,25615001000027100,PRECORTISYL tablets 1mg [HOECHSTMAR] (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,25625001000027100,PRECORTISYL tablets 5mg [HOECHSTMAR] (from CPRD product.txt),1,20210708
Corticosteroid,SNOMED,780280003,Product containing only prednisolone in oral dose form (medicinal product form),1,20210708
Corticosteroid,SNOMED,374291003,Product containing precisely prednisolone (as prednisolone sodium phosphate) 1 milligram/1 milliliter conventional release oral solution (clinical drug),1,20210708
Corticosteroid,SNOMED,374290002,Product containing precisely prednisolone (as prednisolone sodium phosphate) 3 milligram/1 milliliter conventional release oral solution (clinical drug),1,20210708
Corticosteroid,SNOMED,416646003,Product containing precisely prednisolone (as prednisolone sodium phosphate) 5 milligram/1 milliliter conventional release oral solution (clinical drug),1,20210708
Corticosteroid,SNOMED,325426006,Product containing precisely prednisolone 1 milligram/1 each conventional release oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,649711000001109,Prednisolone 1mg tablets (A A H Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,646211000001106,Prednisolone 1mg tablets (Accord Healthcare Ltd) (product),1,20210708
Corticosteroid,SNOMED,9807711000001108,Prednisolone 1mg tablets (Almus Pharmaceutical Ltd) (product),1,20210708
Corticosteroid,SNOMED,238511000001107,Prednisolone 1mg tablets (Approved Prescription Services) (product),1,20210708
Corticosteroid,SNOMED,10409611000001103,Prednisolone 1mg tablets (Arrow Generics Ltd) (product),1,20210708
Corticosteroid,SNOMED,844111000001103,Prednisolone 1mg tablets (C P Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,18285011000001109,Prednisolone 1mg tablets (Co-Pharma Ltd) (product),1,20210708
Corticosteroid,SNOMED,30114811000001104,Prednisolone 1mg tablets (DE Pharmaceuticals) (product),1,20210708
Corticosteroid,SNOMED,13245311000001104,Prednisolone 1mg tablets (Dowelhurst Ltd) (product),1,20210708
Corticosteroid,SNOMED,32807911000001101,Prednisolone 1mg tablets (Genesis Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,707911000001100,Prednisolone 1mg tablets (Kent Pharmaceuticals Ltd) (product),1,20210708
Corticosteroid,SNOMED,14786411000001103,Prednisolone 1mg tablets (LPC Medical (UK) Ltd) (product),1,20210708
Corticosteroid,SNOMED,30858911000001100,Prednisolone 1mg tablets (Mawdsley-Brooks & Company Ltd) (product),1,20210708
Corticosteroid,SNOMED,39169011000001106,Prednisolone 1mg tablets (Medihealth (Northern) Ltd) (product),1,20210708
Corticosteroid,SNOMED,15175511000001102,Prednisolone 1mg tablets (Sigma Pharmaceuticals Plc) (product),1,20210708
Corticosteroid,SNOMED,798611000001108,Prednisolone 1mg tablets (The Boots Company) (product),1,20210708
Corticosteroid,SNOMED,52911000001107,Prednisolone 1mg tablets (Unichem Plc) (product),1,20210708
Corticosteroid,SNOMED,21851211000001107,Prednisolone 1mg tablets (Waymade Healthcare Plc) (product),1,20210708
Corticosteroid,SNOMED,432224007,Product containing precisely prednisolone 1 milligram/1 milliliter conventional release oral suspension (clinical drug),1,20210708
Corticosteroid,SNOMED,13120111000001109,Prednisolone 5mg/5ml oral suspension (Special Order) (product),1,20210708
Corticosteroid,SNOMED,429995001,Product containing precisely prednisolone 2 milligram/1 milliliter conventional release oral solution (clinical drug),1,20210708
Corticosteroid,SNOMED,13054711000001107,Prednisolone 10mg/5ml oral solution (Special Order) (product),1,20210708
Corticosteroid,SNOMED,325442004,Product containing precisely prednisolone 2.5 milligram/1 each gastro-resistant oral tablet (clinical drug),1,20210708
Corticosteroid,SNOMED,459611000001100,Deltacortril 2.5mg gastro-resistant tablets (Phoenix Labs Ltd) (product),1,20210708
